NB_NODES 		 200
NB_ARCS  		 39800
LIST_OF_ARCS 	 COSTS 
1 	 0 	 5 
0 	 1 	 5 
2 	 0 	 4 
0 	 2 	 4 
2 	 1 	 67 
1 	 2 	 67 
3 	 0 	 26 
0 	 3 	 26 
3 	 1 	 75 
1 	 3 	 75 
3 	 2 	 38 
2 	 3 	 38 
4 	 0 	 43 
0 	 4 	 43 
4 	 1 	 43 
1 	 4 	 43 
4 	 2 	 48 
2 	 4 	 48 
4 	 3 	 6 
3 	 4 	 6 
5 	 0 	 15 
0 	 5 	 15 
5 	 1 	 65 
1 	 5 	 65 
5 	 2 	 27 
2 	 5 	 27 
5 	 3 	 43 
3 	 5 	 43 
5 	 4 	 23 
4 	 5 	 23 
6 	 0 	 37 
0 	 6 	 37 
6 	 1 	 6 
1 	 6 	 6 
6 	 2 	 6 
2 	 6 	 6 
6 	 3 	 54 
3 	 6 	 54 
6 	 4 	 34 
4 	 6 	 34 
6 	 5 	 49 
5 	 6 	 49 
7 	 0 	 71 
0 	 7 	 71 
7 	 1 	 44 
1 	 7 	 44 
7 	 2 	 77 
2 	 7 	 77 
7 	 3 	 21 
3 	 7 	 21 
7 	 4 	 74 
4 	 7 	 74 
7 	 5 	 23 
5 	 7 	 23 
7 	 6 	 33 
6 	 7 	 33 
8 	 0 	 61 
0 	 8 	 61 
8 	 1 	 28 
1 	 8 	 28 
8 	 2 	 9 
2 	 8 	 9 
8 	 3 	 10 
3 	 8 	 10 
8 	 4 	 38 
4 	 8 	 38 
8 	 5 	 89 
5 	 8 	 89 
8 	 6 	 63 
6 	 8 	 63 
8 	 7 	 6 
7 	 8 	 6 
9 	 0 	 5 
0 	 9 	 5 
9 	 1 	 93 
1 	 9 	 93 
9 	 2 	 93 
2 	 9 	 93 
9 	 3 	 98 
3 	 9 	 98 
9 	 4 	 86 
4 	 9 	 86 
9 	 5 	 78 
5 	 9 	 78 
9 	 6 	 2 
6 	 9 	 2 
9 	 7 	 21 
7 	 9 	 21 
9 	 8 	 58 
8 	 9 	 58 
10 	 0 	 5 
0 	 10 	 5 
10 	 1 	 7 
1 	 10 	 7 
10 	 2 	 18 
2 	 10 	 18 
10 	 3 	 49 
3 	 10 	 49 
10 	 4 	 13 
4 	 10 	 13 
10 	 5 	 83 
5 	 10 	 83 
10 	 6 	 91 
6 	 10 	 91 
10 	 7 	 20 
7 	 10 	 20 
10 	 8 	 88 
8 	 10 	 88 
10 	 9 	 33 
9 	 10 	 33 
11 	 0 	 90 
0 	 11 	 90 
11 	 1 	 18 
1 	 11 	 18 
11 	 2 	 27 
2 	 11 	 27 
11 	 3 	 48 
3 	 11 	 48 
11 	 4 	 23 
4 	 11 	 23 
11 	 5 	 3 
5 	 11 	 3 
11 	 6 	 13 
6 	 11 	 13 
11 	 7 	 55 
7 	 11 	 55 
11 	 8 	 90 
8 	 11 	 90 
11 	 9 	 96 
9 	 11 	 96 
11 	 10 	 13 
10 	 11 	 13 
12 	 0 	 73 
0 	 12 	 73 
12 	 1 	 58 
1 	 12 	 58 
12 	 2 	 59 
2 	 12 	 59 
12 	 3 	 7 
3 	 12 	 7 
12 	 4 	 21 
4 	 12 	 21 
12 	 5 	 31 
5 	 12 	 31 
12 	 6 	 24 
6 	 12 	 24 
12 	 7 	 72 
7 	 12 	 72 
