NB_NODES 		 100
NB_ARCS  		 9900
LIST_OF_ARCS 	 COSTS 
1 	 0 	 5 
0 	 1 	 5 
2 	 0 	 4 
0 	 2 	 4 
2 	 1 	 67 
1 	 2 	 67 
3 	 0 	 26 
0 	 3 	 26 
3 	 1 	 75 
1 	 3 	 75 
3 	 2 	 38 
2 	 3 	 38 
4 	 0 	 43 
0 	 4 	 43 
4 	 1 	 43 
1 	 4 	 43 
4 	 2 	 48 
2 	 4 	 48 
4 	 3 	 6 
3 	 4 	 6 
5 	 0 	 15 
0 	 5 	 15 
5 	 1 	 65 
1 	 5 	 65 
5 	 2 	 27 
2 	 5 	 27 
5 	 3 	 43 
3 	 5 	 43 
5 	 4 	 23 
4 	 5 	 23 
6 	 0 	 37 
0 	 6 	 37 
6 	 1 	 6 
1 	 6 	 6 
6 	 2 	 6 
2 	 6 	 6 
6 	 3 	 54 
3 	 6 	 54 
6 	 4 	 34 
4 	 6 	 34 
6 	 5 	 49 
5 	 6 	 49 
7 	 0 	 71 
0 	 7 	 71 
7 	 1 	 44 
1 	 7 	 44 
7 	 2 	 77 
2 	 7 	 77 
7 	 3 	 21 
3 	 7 	 21 
7 	 4 	 74 
4 	 7 	 74 
7 	 5 	 23 
5 	 7 	 23 
7 	 6 	 33 
6 	 7 	 33 
8 	 0 	 61 
0 	 8 	 61 
8 	 1 	 28 
1 	 8 	 28 
8 	 2 	 9 
2 	 8 	 9 
8 	 3 	 10 
3 	 8 	 10 
8 	 4 	 38 
4 	 8 	 38 
8 	 5 	 89 
5 	 8 	 89 
8 	 6 	 63 
6 	 8 	 63 
8 	 7 	 6 
7 	 8 	 6 
9 	 0 	 5 
0 	 9 	 5 
9 	 1 	 93 
1 	 9 	 93 
9 	 2 	 93 
2 	 9 	 93 
9 	 3 	 98 
3 	 9 	 98 
9 	 4 	 86 
4 	 9 	 86 
9 	 5 	 78 
5 	 9 	 78 
9 	 6 	 2 
6 	 9 	 2 
9 	 7 	 21 
7 	 9 	 21 
9 	 8 	 58 
8 	 9 	 58 
10 	 0 	 5 
0 	 10 	 5 
10 	 1 	 7 
1 	 10 	 7 
10 	 2 	 18 
2 	 10 	 18 
10 	 3 	 49 
3 	 10 	 49 
10 	 4 	 13 
4 	 10 	 13 
10 	 5 	 83 
5 	 10 	 83 
10 	 6 	 91 
6 	 10 	 91 
10 	 7 	 20 
7 	 10 	 20 
10 	 8 	 88 
8 	 10 	 88 
10 	 9 	 33 
9 	 10 	 33 
11 	 0 	 90 
0 	 11 	 90 
11 	 1 	 18 
1 	 11 	 18 
11 	 2 	 27 
2 	 11 	 27 
11 	 3 	 48 
3 	 11 	 48 
11 	 4 	 23 
4 	 11 	 23 
11 	 5 	 3 
5 	 11 	 3 
11 	 6 	 13 
6 	 11 	 13 
11 	 7 	 55 
7 	 11 	 55 
11 	 8 	 90 
8 	 11 	 90 
11 	 9 	 96 
9 	 11 	 96 
11 	 10 	 13 
10 	 11 	 13 
12 	 0 	 73 
0 	 12 	 73 
12 	 1 	 58 
1 	 12 	 58 
12 	 2 	 59 
2 	 12 	 59 
12 	 3 	 7 
3 	 12 	 7 
12 	 4 	 21 
4 	 12 	 21 
12 	 5 	 31 
5 	 12 	 31 
12 	 6 	 24 
6 	 12 	 24 
12 	 7 	 72 
7 	 12 	 72 
12 	 8 	 53 
8 	 12 	 53 
12 	 9 	 40 
9 	 12 	 40 
12 	 10 	 9 
10 	 12 	 9 
12 	 11 	 16 
11 	 12 	 16 
13 	 0 	 62 
0 	 13 	 62 
13 	 1 	 12 
1 	 13 	 12 
13 	 2 	 51 
2 	 13 	 51 
13 	 3 	 95 
3 	 13 	 95 
13 	 4 	 3 
4 	 13 	 3 
13 	 5 	 89 
5 	 13 	 89 
13 	 6 	 81 
6 	 13 	 81 
13 	 7 	 100 
7 	 13 	 100 
13 	 8 	 10 
8 	 13 	 10 
13 	 9 	 87 
9 	 13 	 87 
13 	 10 	 45 
10 	 13 	 45 
13 	 11 	 81 
11 	 13 	 81 
13 	 12 	 10 
12 	 13 	 10 
14 	 0 	 73 
0 	 14 	 73 
14 	 1 	 77 
1 	 14 	 77 
14 	 2 	 29 
2 	 14 	 29 
14 	 3 	 73 
3 	 14 	 73 
14 	 4 	 15 
4 	 14 	 15 
14 	 5 	 32 
5 	 14 	 32 
14 	 6 	 30 
6 	 14 	 30 
14 	 7 	 75 
7 	 14 	 75 
14 	 8 	 30 
8 	 14 	 30 
14 	 9 	 43 
9 	 14 	 43 
14 	 10 	 23 
10 	 14 	 23 
14 	 11 	 57 
11 	 14 	 57 
14 	 12 	 42 
12 	 14 	 42 
14 	 13 	 26 
13 	 14 	 26 
15 	 0 	 27 
0 	 15 	 27 
15 	 1 	 99 
1 	 15 	 99 
15 	 2 	 64 
2 	 15 	 64 
15 	 3 	 99 
3 	 15 	 99 
15 	 4 	 44 
4 	 15 	 44 
15 	 5 	 12 
5 	 15 	 12 
15 	 6 	 100 
6 	 15 	 100 
15 	 7 	 74 
7 	 15 	 74 
15 	 8 	 28 
8 	 15 	 28 
15 	 9 	 70 
9 	 15 	 70 
15 	 10 	 72 
10 	 15 	 72 
15 	 11 	 4 
11 	 15 	 4 
15 	 12 	 73 
12 	 15 	 73 
15 	 13 	 19 
13 	 15 	 19 
15 	 14 	 2 
14 	 15 	 2 
16 	 0 	 31 
0 	 16 	 31 
16 	 1 	 21 
1 	 16 	 21 
16 	 2 	 68 
2 	 16 	 68 
16 	 3 	 50 
3 	 16 	 50 
16 	 4 	 92 
4 	 16 	 92 
16 	 5 	 45 
5 	 16 	 45 
16 	 6 	 54 
6 	 16 	 54 
16 	 7 	 9 
7 	 16 	 9 
16 	 8 	 21 
8 	 16 	 21 
16 	 9 	 20 
9 	 16 	 20 
16 	 10 	 45 
10 	 16 	 45 
16 	 11 	 8 
11 	 16 	 8 
16 	 12 	 10 
12 	 16 	 10 
16 	 13 	 100 
13 	 16 	 100 
16 	 14 	 18 
14 	 16 	 18 
16 	 15 	 70 
15 	 16 	 70 
17 	 0 	 77 
0 	 17 	 77 
17 	 1 	 72 
1 	 17 	 72 
17 	 2 	 64 
2 	 17 	 64 
17 	 3 	 45 
3 	 17 	 45 
17 	 4 	 18 
4 	 17 	 18 
17 	 5 	 87 
5 	 17 	 87 
17 	 6 	 27 
6 	 17 	 27 
17 	 7 	 13 
7 	 17 	 13 
17 	 8 	 52 
8 	 17 	 52 
17 	 9 	 1 
9 	 17 	 1 
17 	 10 	 91 
10 	 17 	 91 
17 	 11 	 71 
11 	 17 	 71 
17 	 12 	 69 
12 	 17 	 69 
17 	 13 	 60 
13 	 17 	 60 
17 	 14 	 55 
14 	 17 	 55 
17 	 15 	 3 
15 	 17 	 3 
17 	 16 	 1 
16 	 17 	 1 
18 	 0 	 21 
0 	 18 	 21 
18 	 1 	 98 
1 	 18 	 98 
18 	 2 	 42 
2 	 18 	 42 
18 	 3 	 99 
3 	 18 	 99 
18 	 4 	 81 
4 	 18 	 81 
18 	 5 	 11 
5 	 18 	 11 
18 	 6 	 63 
6 	 18 	 63 
18 	 7 	 22 
7 	 18 	 22 
18 	 8 	 21 
8 	 18 	 21 
18 	 9 	 41 
9 	 18 	 41 
18 	 10 	 13 
10 	 18 	 13 
18 	 11 	 58 
11 	 18 	 58 
18 	 12 	 28 
12 	 18 	 28 
18 	 13 	 5 
13 	 18 	 5 
18 	 14 	 8 
14 	 18 	 8 
18 	 15 	 74 
15 	 18 	 74 
18 	 16 	 30 
16 	 18 	 30 
18 	 17 	 57 
17 	 18 	 57 
19 	 0 	 93 
0 	 19 	 93 
19 	 1 	 2 
1 	 19 	 2 
19 	 2 	 8 
2 	 19 	 8 
19 	 3 	 26 
3 	 19 	 26 
19 	 4 	 64 
4 	 19 	 64 
19 	 5 	 80 
5 	 19 	 80 
19 	 6 	 62 
6 	 19 	 62 
19 	 7 	 47 
7 	 19 	 47 
19 	 8 	 45 
8 	 19 	 45 
19 	 9 	 21 
9 	 19 	 21 
19 	 10 	 72 
10 	 19 	 72 
19 	 11 	 44 
11 	 19 	 44 
19 	 12 	 27 
12 	 19 	 27 
19 	 13 	 89 
13 	 19 	 89 
19 	 14 	 77 
14 	 19 	 77 
19 	 15 	 4 
15 	 19 	 4 
19 	 16 	 81 
16 	 19 	 81 
19 	 17 	 54 
17 	 19 	 54 
19 	 18 	 4 
18 	 19 	 4 
20 	 0 	 70 
0 	 20 	 70 
20 	 1 	 61 
1 	 20 	 61 
20 	 2 	 6 
2 	 20 	 6 
20 	 3 	 51 
3 	 20 	 51 
20 	 4 	 60 
4 	 20 	 60 
20 	 5 	 51 
5 	 20 	 51 
20 	 6 	 62 
6 	 20 	 62 
20 	 7 	 90 
7 	 20 	 90 
20 	 8 	 64 
8 	 20 	 64 
20 	 9 	 81 
9 	 20 	 81 
20 	 10 	 31 
10 	 20 	 31 
20 	 11 	 30 
11 	 20 	 30 
20 	 12 	 11 
12 	 20 	 11 
20 	 13 	 83 
13 	 20 	 83 
20 	 14 	 31 
14 	 20 	 31 
20 	 15 	 61 
15 	 20 	 61 
20 	 16 	 1 
16 	 20 	 1 
20 	 17 	 52 
17 	 20 	 52 
20 	 18 	 84 
18 	 20 	 84 
20 	 19 	 96 
19 	 20 	 96 
21 	 0 	 73 
0 	 21 	 73 
21 	 1 	 40 
1 	 21 	 40 
21 	 2 	 65 
2 	 21 	 65 
21 	 3 	 94 
3 	 21 	 94 
21 	 4 	 15 
4 	 21 	 15 
21 	 5 	 8 
5 	 21 	 8 
21 	 6 	 20 
6 	 21 	 20 
21 	 7 	 71 
7 	 21 	 71 
21 	 8 	 52 
8 	 21 	 52 
21 	 9 	 71 
9 	 21 	 71 
21 	 10 	 92 
10 	 21 	 92 
21 	 11 	 34 
11 	 21 	 34 
21 	 12 	 46 
12 	 21 	 46 
21 	 13 	 60 
13 	 21 	 60 
21 	 14 	 33 
14 	 21 	 33 
21 	 15 	 93 
15 	 21 	 93 
21 	 16 	 12 
16 	 21 	 12 
21 	 17 	 35 
17 	 21 	 35 
21 	 18 	 11 
18 	 21 	 11 
21 	 19 	 60 
19 	 21 	 60 
21 	 20 	 92 
20 	 21 	 92 
22 	 0 	 73 
0 	 22 	 73 
22 	 1 	 57 
1 	 22 	 57 
22 	 2 	 53 
2 	 22 	 53 
22 	 3 	 11 
3 	 22 	 11 
22 	 4 	 5 
4 	 22 	 5 
22 	 5 	 52 
5 	 22 	 52 
22 	 6 	 74 
6 	 22 	 74 
22 	 7 	 45 
7 	 22 	 45 
22 	 8 	 93 
8 	 22 	 93 
22 	 9 	 69 
9 	 22 	 69 
22 	 10 	 100 
10 	 22 	 100 
22 	 11 	 23 
11 	 22 	 23 
22 	 12 	 4 
12 	 22 	 4 
22 	 13 	 94 
13 	 22 	 94 
22 	 14 	 18 
14 	 22 	 18 
22 	 15 	 82 
15 	 22 	 82 
22 	 16 	 55 
16 	 22 	 55 
22 	 17 	 34 
17 	 22 	 34 
22 	 18 	 46 
18 	 22 	 46 
22 	 19 	 44 
19 	 22 	 44 
22 	 20 	 64 
20 	 22 	 64 
22 	 21 	 69 
21 	 22 	 69 
23 	 0 	 67 
0 	 23 	 67 
23 	 1 	 63 
1 	 23 	 63 
23 	 2 	 76 
2 	 23 	 76 
23 	 3 	 66 
3 	 23 	 66 
23 	 4 	 11 
4 	 23 	 11 
23 	 5 	 3 
5 	 23 	 3 
23 	 6 	 71 
6 	 23 	 71 
23 	 7 	 71 
7 	 23 	 71 
23 	 8 	 65 
8 	 23 	 65 
23 	 9 	 11 
9 	 23 	 11 
23 	 10 	 62 
10 	 23 	 62 
23 	 11 	 58 
11 	 23 	 58 
23 	 12 	 12 
12 	 23 	 12 
23 	 13 	 15 
13 	 23 	 15 
23 	 14 	 54 
14 	 23 	 54 
23 	 15 	 27 
15 	 23 	 27 
23 	 16 	 21 
16 	 23 	 21 
23 	 17 	 27 
17 	 23 	 27 
23 	 18 	 38 
18 	 23 	 38 
23 	 19 	 25 
19 	 23 	 25 
23 	 20 	 55 
20 	 23 	 55 
23 	 21 	 9 
21 	 23 	 9 
23 	 22 	 53 
22 	 23 	 53 
24 	 0 	 87 
0 	 24 	 87 
24 	 1 	 96 
1 	 24 	 96 
24 	 2 	 56 
2 	 24 	 56 
24 	 3 	 9 
3 	 24 	 9 
24 	 4 	 18 
4 	 24 	 18 
24 	 5 	 81 
5 	 24 	 81 
24 	 6 	 41 
6 	 24 	 41 
24 	 7 	 63 
7 	 24 	 63 
24 	 8 	 26 
8 	 24 	 26 
24 	 9 	 91 
9 	 24 	 91 
24 	 10 	 5 
10 	 24 	 5 
24 	 11 	 87 
11 	 24 	 87 
24 	 12 	 82 
12 	 24 	 82 
24 	 13 	 76 
13 	 24 	 76 
24 	 14 	 7 
14 	 24 	 7 
24 	 15 	 57 
15 	 24 	 57 
24 	 16 	 36 
16 	 24 	 36 
24 	 17 	 57 
17 	 24 	 57 
24 	 18 	 2 
18 	 24 	 2 
24 	 19 	 35 
19 	 24 	 35 
24 	 20 	 6 
20 	 24 	 6 
24 	 21 	 45 
21 	 24 	 45 
24 	 22 	 79 
22 	 24 	 79 
24 	 23 	 82 
23 	 24 	 82 
25 	 0 	 55 
0 	 25 	 55 
25 	 1 	 60 
1 	 25 	 60 
25 	 2 	 94 
2 	 25 	 94 
25 	 3 	 10 
3 	 25 	 10 
25 	 4 	 21 
4 	 25 	 21 
25 	 5 	 43 
5 	 25 	 43 
25 	 6 	 71 
6 	 25 	 71 
25 	 7 	 64 
7 	 25 	 64 
25 	 8 	 63 
8 	 25 	 63 
25 	 9 	 14 
9 	 25 	 14 
25 	 10 	 29 
10 	 25 	 29 
25 	 11 	 89 
11 	 25 	 89 
25 	 12 	 89 
12 	 25 	 89 
25 	 13 	 51 
13 	 25 	 51 
25 	 14 	 45 
14 	 25 	 45 
25 	 15 	 92 
15 	 25 	 92 
25 	 16 	 53 
16 	 25 	 53 
25 	 17 	 8 
17 	 25 	 8 
25 	 18 	 23 
18 	 25 	 23 
25 	 19 	 49 
19 	 25 	 49 
25 	 20 	 71 
20 	 25 	 71 
25 	 21 	 14 
21 	 25 	 14 
25 	 22 	 45 
22 	 25 	 45 
25 	 23 	 7 
23 	 25 	 7 
25 	 24 	 97 
24 	 25 	 97 
26 	 0 	 14 
0 	 26 	 14 
26 	 1 	 58 
1 	 26 	 58 
26 	 2 	 81 
2 	 26 	 81 
26 	 3 	 10 
3 	 26 	 10 
26 	 4 	 23 
4 	 26 	 23 
26 	 5 	 63 
5 	 26 	 63 
26 	 6 	 96 
6 	 26 	 96 
26 	 7 	 3 
7 	 26 	 3 
26 	 8 	 37 
8 	 26 	 37 
26 	 9 	 41 
9 	 26 	 41 
26 	 10 	 11 
10 	 26 	 11 
26 	 11 	 83 
11 	 26 	 83 
26 	 12 	 77 
12 	 26 	 77 
26 	 13 	 56 
13 	 26 	 56 
26 	 14 	 69 
14 	 26 	 69 
26 	 15 	 52 
15 	 26 	 52 
26 	 16 	 57 
16 	 26 	 57 
26 	 17 	 69 
17 	 26 	 69 
26 	 18 	 13 
18 	 26 	 13 
26 	 19 	 29 
19 	 26 	 29 
26 	 20 	 21 
20 	 26 	 21 
26 	 21 	 85 
21 	 26 	 85 
26 	 22 	 90 
22 	 26 	 90 
26 	 23 	 20 
23 	 26 	 20 
26 	 24 	 36 
24 	 26 	 36 
26 	 25 	 75 
25 	 26 	 75 
27 	 0 	 33 
0 	 27 	 33 
27 	 1 	 18 
1 	 27 	 18 
27 	 2 	 64 
2 	 27 	 64 
27 	 3 	 12 
3 	 27 	 12 
27 	 4 	 19 
4 	 27 	 19 
27 	 5 	 14 
5 	 27 	 14 
27 	 6 	 37 
6 	 27 	 37 
27 	 7 	 34 
